id,actual_price,predicted_price_tabular,predicted_price_multimodal
4161,440000,412705.2104,376000.94
4162,325000,394017.2447,495913.62
4163,455000,459820.95,350079.6
4164,161500,213439.9829,139439.98
4165,1120000,1113253.97,1242603.1
4166,185000,241435.2577,336087.75
4167,477500,515368.4585,475929.2
4168,250000,290784.6178,316747
4169,690000,506508.258,410517.88
4170,414999,507482.4931,604131.75
4171,425000,498365.8531,450104.12
4172,286000,288805.4727,227446.95
4173,690000,701339.4952,692714
4174,515000,556800.9102,520012.5
4175,1517000,699195.7259,642143.9
4176,590000,690367.9453,596596.2
4177,4500000,2489762.893,2499220
4178,898000,1027549.216,598953.06
4179,355000,311792.9907,300748.22
4180,425000,622968.9902,737666.5
4181,564000,573511.8742,547675.1
4182,625000,743094.9549,1086351.6
4183,305000,266204.861,310621.9
4184,335000,334402.1815,374860.22
4185,702500,700389.6303,667861
4186,468000,531821.0998,451357.97
4187,474950,433362.2319,414118.66
4188,1400000,1339064.216,974210.25
4189,294950,314813.1039,402887.1
4190,480000,853925.8159,733787.7
4191,333000,329544.1845,288931.66
4192,202000,199762.312,328189.9
4193,394000,559905.1945,629381.8
4194,761000,727884.1954,636578.2
4195,560000,753936.6081,657310.56
4196,239950,262589.7957,288736.66
4197,588000,517848.1383,658744.2
4198,245000,266111.6977,274192.56
4199,830000,622650.7587,639083.5
4200,399950,361094.4627,459252.47
4201,230000,253268.3755,290223.84
4202,559950,488122.5603,637225.44
4203,440000,444840.0067,442299.06
4204,394950,335564.9472,507347
4205,425000,380586.2408,484488.38
4206,750000,690787.5917,653341.94
4207,287000,258448.1853,279514.12
4208,477500,660528.5109,592428.7
4209,740000,1305806.523,1167295.9
4210,439000,362438.4853,403121.84
4211,834000,980485.5125,760184.2
4212,510000,514081.8919,441799.28
4213,459995,426628.9638,460856.9
4214,565000,426896.0553,593010
4215,665000,661947.2477,604870.2
4216,259500,235480.3191,238667.33
4217,2888000,5111657.548,3315853
4218,565000,530363.0204,462510.47
4219,423800,553401.172,513183.28
4220,359950,363841.0615,402996.9
4221,325000,358002.6432,382977.9
4222,497000,493127.3751,603184.06
4223,510000,564842.2604,499484.66
4224,355000,340680.996,336605.78
4225,545000,709723.0171,782244.7
4226,1050000,1289727.404,1157086.9
4227,1400000,836267.0319,892735.75
4228,230000,241486.6507,244120.5
4229,270000,436351.2086,402098.9
4230,1090000,1048440.486,1112511.5
4231,2400000,2552618.293,1952474.4
4232,334999,393225.6222,417876.84
4233,234500,251187.0527,341166.44
4234,430100,400074.8923,398508.6
4235,410000,465377.4943,487454.53
4236,527500,513389.5012,454597.06
4237,262500,249773.1665,146901.23
4238,390000,353645.7425,420064.16
4239,1034999.94,674354.9024,650366.5
4240,680000,642828.5008,579115.9
4241,836000,732105.4152,652912.3
4242,605000,668285.0819,626711.4
4243,220000,284418.8247,370181.16
4244,871000,603102.5401,537149.4
4245,625000,628001.2764,489808.38
4246,295000,291769.3161,286397.16
4247,449888,340996.0254,458848.53
4248,582800,646207.2633,644686.3
4249,273000,276213.1156,351687.66
4250,390000,498704.7202,437402.9
4251,930000,793810.0584,783012
4252,529000,530063.603,441122.53
4253,665000,726092.2608,653357
4254,340000,422388.836,535423.9
4255,765000,608385.4467,551876.56
4256,333000,304611.3039,364034.2
4257,760000,698084.7704,743105.75
4258,410000,582944.1281,539386.5
4259,731000,941827.9103,894486.2
4260,725000,574179.284,625339.1
4261,355000,317144.6313,297242.4
4262,537000,848031.4309,1273378.9
4263,276000,336427.4767,412279.06
4264,221347,285760.8061,356692.03
4265,730000,499890.2076,498908.75
4266,430000,450387.3291,324535.9
4267,650000,522181.9122,529198.44
4268,668500,692209.9391,608084.2
4269,848750,996315.1146,1061071.5
4270,210000,268227.9501,300032.1
4271,295000,249750.705,150689.3
4272,990000,1262386.477,850152.6
4273,369500,405051.6706,489742.03
4274,734000,425946.7344,565125.5
4275,405000,370626.5878,340031.44
4276,655000,663579.1277,606110.6
4277,399950,393592.7353,312299.78
4278,425000,336601.6118,323119.7
4279,306000,345009.218,364697.28
4280,252000,251749.1987,252437.4
4281,302000,306145.1266,352365.25
4282,285000,308527.6498,336212.47
4283,1940000,1710820.525,1262378.9
4284,649950,527218.6867,767581.4
4285,285000,379549.756,529368
4286,677100,582103.1914,517727.56
4287,382000,593376.6175,470985.88
4288,219950,219402.0636,231131.84
4289,459000,438161.3384,449398.1
4290,517534.03,382113.1627,258282.72
4291,365000,323528.873,359907.28
4292,310000,469125.146,545237.7
4293,430000,313887.159,368334.88
4294,497950,485082.6154,524047.9
4295,716528,658093.6809,491710.6
4296,279000,282388.1814,293766.9
4297,825000,974093.5231,1322404.8
4298,165000,291316.5103,348599.78
4299,615000,542875.44,505347.38
4300,300000,379640.1642,527496.5
4301,184000,193369.891,149394.6
4302,625000,699919.3308,773669
4303,360000,437154.6723,461057.38
4304,259999.98,262648.036,270255.62
4305,350000,357988.5266,318092.1
4306,650000,778528.9045,809042.75
4307,380000,462198.2417,437375.2
4308,920000,996764.5323,1053479.1
4309,238000,245829.2569,137000.2
4310,350000,318403.1193,343721.7
4311,839000,713467.6722,414654.9
4312,359950,334525.3158,432985.2
4313,322000,365298.0793,301653.75
4314,199000,257445.433,299993.03
4315,615000,529808.1078,481651.12
4316,265000,265050.5566,359448.66
4317,1190000,558513.1428,614488.44
4318,338000,322429.6426,417633.72
4319,673000,746511.4789,701097.44
4320,285000,330239.4879,307536.47
4321,605000,613118.7636,511449.94
4322,356500,336565.3367,345996.3
